-1.35E-02	-1.53E-04
-1.39E-02	-2.05E-03
-1.37E-02	-3.90E-03
-1.27E-02	-5.49E-03
-1.13E-02	-6.64E-03
-9.38E-03	-7.22E-03
-7.29E-03	-7.16E-03
-5.19E-03	-6.49E-03
-3.26E-03	-5.30E-03
-1.67E-03	-3.77E-03
-5.50E-04	-2.11E-03
-2.07E-05	-5.85E-04
0.00E+00	0.00E+00
0.00E+00	0.00E+00
-7.61E-05	1.26E-03
-1.63E-03	4.32E-03
-4.63E-03	6.94E-03
-8.39E-03	8.56E-03
-1.24E-02	8.93E-03
-1.62E-02	8.02E-03
-1.95E-02	5.98E-03
-2.19E-02	3.07E-03
-2.32E-02	-3.60E-04
-2.34E-02	-3.93E-03
-2.26E-02	-7.27E-03
-2.07E-02	-1.00E-02
-1.80E-02	-1.19E-02
-1.48E-02	-1.28E-02
-1.14E-02	-1.26E-02
-7.98E-03	-1.14E-02
-4.96E-03	-9.39E-03
-2.51E-03	-6.76E-03
-8.19E-04	-3.90E-03
-2.85E-05	-1.16E-03
0.00E+00	0.00E+00
0.00E+00	0.00E+00
-2.54E-04	3.95E-03
-3.51E-03	1.14E-02
-9.23E-03	1.65E-02
-1.59E-02	1.89E-02
-2.27E-02	1.86E-02
-2.87E-02	1.59E-02
-3.34E-02	1.14E-02
-3.67E-02	5.64E-03
-3.81E-02	-7.05E-04
-3.77E-02	-6.99E-03
-3.57E-02	-1.26E-02
-3.22E-02	-1.71E-02
-2.76E-02	-2.00E-02
-2.24E-02	-2.12E-02
-1.69E-02	-2.07E-02
-1.17E-02	-1.86E-02
-7.17E-03	-1.52E-02
-3.57E-03	-1.09E-02
-1.13E-03	-6.31E-03
-2.49E-05	-1.91E-03
0.00E+00	0.00E+00
0.00E+00	0.00E+00
-7.41E-04	1.06E-02
-7.18E-03	2.73E-02
-1.76E-02	3.68E-02
-2.91E-02	3.97E-02
-3.99E-02	3.73E-02
-4.91E-02	3.08E-02
-5.59E-02	2.15E-02
-6.01E-02	1.05E-02
-6.14E-02	-9.81E-04
-5.98E-02	-1.19E-02
-5.58E-02	-2.12E-02
-4.97E-02	-2.84E-02
-4.21E-02	-3.28E-02
-3.36E-02	-3.43E-02
-2.51E-02	-3.30E-02
-1.72E-02	-2.93E-02
-1.03E-02	-2.36E-02
-5.08E-03	-1.69E-02
-1.59E-03	-9.69E-03
-3.06E-05	-2.93E-03
0.00E+00	0.00E+00
0.00E+00	0.00E+00
-1.57E-03	2.43E-02
-1.30E-02	5.80E-02
-3.03E-02	7.40E-02
-4.84E-02	7.67E-02
-6.49E-02	6.99E-02
-7.85E-02	5.66E-02
-8.83E-02	3.90E-02
-9.39E-02	1.95E-02
-9.51E-02	-2.71E-04
-9.22E-02	-1.86E-02
-8.55E-02	-3.40E-02
-7.57E-02	-4.55E-02
-6.37E-02	-5.24E-02
-5.06E-02	-5.45E-02
-3.74E-02	-5.21E-02
-2.54E-02	-4.58E-02
-1.51E-02	-3.67E-02
-7.35E-03	-2.60E-02
-2.27E-03	-1.49E-02
-4.59E-05	-4.51E-03
0.00E+00	0.00E+00
0.00E+00	0.00E+00
-2.56E-03	4.35E-02
-1.91E-02	9.89E-02
-4.31E-02	1.22E-01
-6.75E-02	1.24E-01
-8.95E-02	1.12E-01
-1.08E-01	8.98E-02
-1.21E-01	6.25E-02
-1.29E-01	3.24E-02
-1.32E-01	2.20E-03
-1.29E-01	-2.59E-02
-1.20E-01	-4.97E-02
-1.07E-01	-6.78E-02
-9.10E-02	-7.89E-02
-7.27E-02	-8.26E-02
-5.40E-02	-7.93E-02
-3.67E-02	-6.99E-02
-2.19E-02	-5.62E-02
-1.06E-02	-3.99E-02
-3.29E-03	-2.29E-02
-7.30E-05	-6.98E-03
0.00E+00	0.00E+00
0.00E+00	0.00E+00
-3.97E-03	6.63E-02
-2.52E-02	1.44E-01
-5.34E-02	1.74E-01
-8.15E-02	1.75E-01
-1.07E-01	1.57E-01
-1.29E-01	1.27E-01
-1.47E-01	9.00E-02
-1.59E-01	4.93E-02
-1.65E-01	7.61E-03
-1.64E-01	-3.20E-02
-1.56E-01	-6.68E-02
-1.42E-01	-9.42E-02
-1.23E-01	-1.12E-01
-1.00E-01	-1.20E-01
-7.56E-02	-1.17E-01
-5.21E-02	-1.05E-01
-3.15E-02	-8.50E-02
-1.55E-02	-6.10E-02
-4.84E-03	-3.54E-02
-1.31E-04	-1.10E-02
0.00E+00	0.00E+00
0.00E+00	0.00E+00
-7.17E-03	9.29E-02
-3.32E-02	1.89E-01
-6.13E-02	2.23E-01
-8.80E-02	2.20E-01
-1.13E-01	1.98E-01
-1.35E-01	1.62E-01
-1.55E-01	1.18E-01
-1.72E-01	6.84E-02
-1.83E-01	1.63E-02
-1.88E-01	-3.53E-02
-1.85E-01	-8.29E-02
-1.74E-01	-1.23E-01
-1.55E-01	-1.51E-01
-1.30E-01	-1.67E-01
-1.02E-01	-1.67E-01
-7.21E-02	-1.53E-01
-4.48E-02	-1.28E-01
-2.25E-02	-9.35E-02
-7.22E-03	-5.54E-02
-2.50E-04	-1.75E-02
0.00E+00	0.00E+00
0.00E+00	0.00E+00
-1.51E-02	1.27E-01
-4.79E-02	2.32E-01
-6.88E-02	2.60E-01
-8.58E-02	2.52E-01
-1.02E-01	2.26E-01
-1.19E-01	1.87E-01
-1.38E-01	1.40E-01
-1.56E-01	8.58E-02
-1.73E-01	2.67E-02
-1.85E-01	-3.47E-02
-1.91E-01	-9.48E-02
-1.89E-01	-1.49E-01
-1.78E-01	-1.93E-01
-1.57E-01	-2.21E-01
-1.28E-01	-2.31E-01
-9.53E-02	-2.20E-01
-6.18E-02	-1.89E-01
-3.24E-02	-1.43E-01
-1.09E-02	-8.75E-02
-4.97E-04	-2.84E-02
0.00E+00	0.00E+00
0.00E+00	0.00E+00
-3.11E-02	1.77E-01
-7.14E-02	2.67E-01
-7.27E-02	2.77E-01
-6.86E-02	2.59E-01
-6.68E-02	2.29E-01
-7.03E-02	1.91E-01
-8.01E-02	1.46E-01
-9.54E-02	9.38E-02
-1.14E-01	3.46E-02
-1.34E-01	-3.06E-02
-1.52E-01	-9.91E-02
-1.65E-01	-1.67E-01
-1.68E-01	-2.28E-01
-1.61E-01	-2.75E-01
-1.42E-01	-3.02E-01
-1.14E-01	-3.03E-01
-7.93E-02	-2.74E-01
-4.45E-02	-2.18E-01
-1.61E-02	-1.39E-01
-1.12E-03	-4.74E-02
0.00E+00	0.00E+00
0.00E+00	0.00E+00
-5.05E-02	2.42E-01
-8.34E-02	2.77E-01
-4.40E-02	2.53E-01
-6.85E-03	2.23E-01
2.04E-02	1.92E-01
3.66E-02	1.60E-01
4.14E-02	1.24E-01
3.53E-02	8.20E-02
1.96E-02	3.25E-02
-3.53E-03	-2.55E-02
-3.15E-02	-9.18E-02
-6.08E-02	-1.64E-01
-8.68E-02	-2.38E-01
-1.05E-01	-3.06E-01
-1.11E-01	-3.58E-01
-1.04E-01	-3.83E-01
-8.27E-02	-3.71E-01
-5.27E-02	-3.15E-01
-2.19E-02	-2.15E-01
-2.19E-03	-7.79E-02
0.00E+00	0.00E+00
0.00E+00	0.00E+00
-2.40E-02	2.92E-01
1.48E-02	2.24E-01
1.17E-01	1.62E-01
1.88E-01	1.28E-01
2.35E-01	1.05E-01
2.66E-01	8.56E-02
2.83E-01	6.51E-02
2.86E-01	4.11E-02
2.77E-01	1.14E-02
2.56E-01	-2.63E-02
2.24E-01	-7.40E-02
1.84E-01	-1.33E-01
1.36E-01	-2.03E-01
8.67E-02	-2.79E-01
3.96E-02	-3.55E-01
8.32E-04	-4.16E-01
-2.40E-02	-4.43E-01
-3.19E-02	-4.18E-01
-2.46E-02	-3.21E-01
-8.11E-03	-1.34E-01
0.00E+00	0.00E+00
0.00E+00	0.00E+00
3.38E-01	1.90E-01
4.94E-01	7.78E-02
6.02E-01	3.35E-02
6.62E-01	1.91E-02
6.96E-01	1.24E-02
7.17E-01	7.70E-03
7.27E-01	3.25E-03
7.29E-01	-2.10E-03
7.21E-01	-9.37E-03
7.04E-01	-1.97E-02
6.75E-01	-3.43E-02
6.34E-01	-5.46E-02
5.80E-01	-8.24E-02
5.11E-01	-1.19E-01
4.29E-01	-1.64E-01
3.35E-01	-2.16E-01
2.36E-01	-2.65E-01
1.40E-01	-2.93E-01
5.94E-02	-2.74E-01
6.84E-03	-1.74E-01
0.00E+00	0.00E+00
5.00E-01	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
1.00E+00	0.00E+00
5.00E-01	0.00E+00
